OTU ID	Mytilisepta.virgata	Cellana.toreuma	Siphonaria.laciniosa	Saccostrea.cucullata	Lunella.granulata	Echinolittorina.malaccana	Reishia.clavigera	Barbatia.virescens	Monodonta.labio	Saccostrea.mordax	Tenguella.musiva	Echinolittorina.radiata	Isognomon.nucleus
104c864c72716963e606baef2ef54613	0	0	10	0	0	0	0	0	0	0	0	0	0
38386ad7b4f96b6f8ed94fcb45b6bd74	0	0	0	0	0	0	0	0	0	0	0	0	5
b6b1e1c237f2c1fc64dc4c256691adeb	1	2	0	0	1	0	0	0	0	0	0	0	0
77b3b88dcae9ef70c6bd94130135b50d	0	0	28	0	0	18	0	0	0	0	0	15	0
c910582fb6145204b7e6c31743e13af6	0	0	0	0	0	0	0	0	0	10	0	20	0
920a828f21856a850f23a3138e669007	3	0	0	0	0	0	0	0	0	0	0	0	0
ed7cfe404cc71892e9844c92ecf5aa40	1	0	0	0	0	0	0	0	0	0	0	5	0
db7ad09801fff6bb7ac146bac32c83a0	113	7	0	0	0	5	0	0	0	30	0	2	107
891e4d6985d5e02d4a1d652eea5f52ba	0	0	0	5	0	0	0	0	0	0	0	5824	0
bad30d184f2062d82d0380666f5dcb81	0	0	0	0	11	0	0	0	0	0	0	0	0
4848d831f682a6501b6017e42efcc3e7	4	0	0	0	0	0	0	8	0	0	0	0	0
0db1c2851fc9aac681a5ad3fb419068d	0	0	0	0	0	0	0	0	0	0	4	0	0
e84c544b8aa8045993ee6bbeb5f033f0	0	0	0	0	0	7	0	0	0	0	0	0	0
b4c13d6c2a0051513f3b7cad41e694b0	0	0	0	0	0	0	0	0	0	0	0	0	4
84fbe80b924f04fa567730dbbdabc956	186	0	0	0	0	0	0	0	0	0	0	0	0
fe8264b9a81dc7a2aede7309d78a3e21	1	0	3	0	0	0	0	0	0	0	0	0	0
a70d2c71959e5f113a1f8e83140624d1	2	0	0	0	0	0	0	1	0	0	0	0	0
d0d0bf36243f1062e79cc4abd9cffd6f	0	1231	0	0	0	0	0	0	0	0	0	0	0
ff96164fa561561f1631ed61ff7debe5	0	0	0	0	0	14	0	0	0	0	0	0	0
5449aebb78d0c77d57b2083e7b0065b0	0	0	0	18	0	0	0	0	0	15	0	0	0
fa3124708bb90f92cdabd9c6039b96f5	4	0	3	3	0	0	0	0	1	0	0	0	0
8ad240e24bacf0d6e336963dca232528	4	0	0	0	0	0	0	0	0	0	0	0	0
a21f80fb9f101a5a66bfc0d699b59fbd	2	2	0	0	0	0	0	0	0	0	0	0	0
40bef235292955e652a277d5857fbed5	0	0	0	0	0	8	0	0	0	0	0	0	0
2e33f7b465bafd2b864e42397bdddfa0	0	0	0	0	0	18	0	0	0	0	0	0	0
7f193389ade22f1eee1caf2ce4b27845	0	101	0	0	0	0	0	0	6	0	0	0	0
66e3d2ec1260e1f35283ecc53af67eb4	0	14	0	0	0	2	0	0	0	0	0	0	0
bacf218bde33b569d7a4abe83cb03d1a	0	343	0	0	0	0	0	0	0	0	0	0	0
32fcf823c50828174e79fae175662de3	3	0	0	0	0	0	0	0	0	0	0	0	0
17aecfe0de663b84b656b32c987b9727	0	0	0	0	0	0	0	0	0	0	0	98	0
3920d8c0cf72185f3a5e974d490877a7	0	0	13	47	0	0	0	0	0	15	0	5	0
5290604fd62f1882400f775c725eee42	6	0	0	0	0	0	0	0	0	0	0	0	0
90da7f92ca8377316be80ca74b498dc4	34	0	16	2	0	0	0	4	0	0	0	0	0
b660391548ba2ebe34e57a1a0c364563	0	6	0	0	0	0	0	0	0	0	2	0	0
c104453bc3bd3794472c13f612e5a04a	2	0	0	0	0	0	0	0	0	0	0	16	0
235becbea5443f6ca7ad20f096fd88ca	0	3	15	0	0	0	0	0	0	0	0	0	0
06ec54d9017189bb3c846fd9bf45212c	405	0	0	0	0	1	0	0	0	0	0	0	0
2cac42bcd0808be3d45283df0f506e1f	0	0	0	0	0	0	0	0	0	0	0	39	0
b2e528f679d9ee4c13c21fa348188550	0	0	0	39	0	0	0	0	0	0	0	0	0
3696c08dfb21f3e3dab45a7b6a6987ca	0	0	0	0	0	4	0	0	0	0	0	0	0
e676631a75f8aa1542fd8e679b62b1b6	0	0	0	0	0	0	0	0	0	0	0	0	58
fc141db6a9dafd5d2fa70ef33f51ce07	3	0	0	0	0	0	0	0	0	0	0	0	0
1003a72e2037a34f586d48b37f07a4e0	0	0	0	0	0	0	0	0	0	0	0	0	4
7924ddca2ac62d27056e170a72d36ade	0	0	0	0	0	0	0	0	0	0	0	16	0
154c5b6e30217e218d217c2c3e595e29	0	0	0	0	0	22	0	0	0	0	0	0	5
7092286459e626a3ebc1a5bb8b959261	95	0	0	1	0	0	0	0	0	1	0	0	0
a6cc700be74b26d974643f9a7007ce38	0	0	0	5	3098	0	0	0	0	1	0	0	0
7ee6d82ba940a3bf55ca612691799e87	0	7	0	0	0	0	0	0	0	0	0	57	0
d46908d25567f68824be2ddb5840efec	0	21	0	0	0	0	0	0	0	0	0	177	0
aab0b2fbe8247c8550fe5cdb17efb7c1	15	0	0	0	0	0	0	0	0	0	0	0	0
bcb003da071f2e61f09286880293b2ae	3	0	0	0	0	0	0	0	0	0	0	0	0
00b887c822f18cdb3a08cc7a881b95b1	2	0	1	0	0	0	0	0	0	0	0	0	0
e62cf3757a34352ca3fa9a714b518aa0	0	0	11	0	0	0	0	0	0	0	0	0	0
08078219397103f8e4d31b8aeab154af	38	0	0	0	0	0	0	0	0	0	0	0	0
dc43b0d61bd1adcdb411144814216769	1	3	3	0	1	0	0	0	0	0	0	0	0
2d16ed4150d2e6125e74a95b0fed7076	0	0	0	0	0	66	0	0	0	0	0	0	0
754229be43f8e677410b163019e6a72b	0	0	4	0	7	0	0	0	0	0	0	0	0
1d753c6517717a3a7a5658a98b3b4e8c	2	0	3	0	5	0	0	0	0	0	0	0	0
f050aa6a640df3dce943e6fc8066c408	0	1	13	0	0	0	0	0	0	0	0	76	0
7df5ec50fe924572790d0f9d2df1f399	5	0	0	0	0	0	0	5	0	0	0	0	0
3991ae3f8c4b34724b231f02db2d2473	0	5	12	0	0	0	0	0	0	0	0	3	0
1ab98fc291efc8414a607b498977e665	2	0	0	0	0	0	0	0	0	0	0	0	0
a7c7c74a43ed2bc6eee516b3c6cbed15	13	0	0	0	0	0	0	0	0	0	0	0	0
51b963426fcb2ac398ffd56b7f7ee80d	0	0	0	7	0	6	0	0	0	0	0	30	0
d3da03ac026eb511dbca3654d9354842	4	0	0	0	0	0	0	136	0	0	0	0	0
66d1bc7edb04baaccd1201df583ab3c9	9	0	0	0	1	0	0	4	0	0	0	0	0
40f1f828da22b0438ae1f7bdb4632853	0	3	0	0	0	0	0	0	0	0	0	0	0
ec2e6143382fac00fd06cc5fac7418c1	0	0	0	0	0	0	0	2	0	0	0	43	0
23c23fa44f51fb4b0381ece8f0190eb9	0	5	0	0	0	3	0	0	0	0	0	0	0
9ba6a266737907ab0c7bd9bd9aabd8c3	0	0	12	0	0	0	0	0	2	0	0	0	0
12e13be09a91a0896c17dd8d36044700	7	2	0	0	0	0	0	5	0	0	0	0	0
cedcc51154de2dc324a848438843beb8	9	0	0	0	0	0	0	0	0	0	0	0	0
eff61a048a1f814aaa6aa1f59aa2d52f	0	23	243	0	0	23	78	0	0	0	0	0	0
5d4c1cb104f7c651319fce7b5f9207cf	0	0	0	0	0	12	20143	30	0	0	0	0	0
56d927397bf4825d7dde0cb65a96e6c4	0	2	0	0	0	0	0	0	0	0	0	12	0
3672fccbb9fb8f025101484ca48c4f01	0	1	0	0	0	0	0	0	0	0	0	8	18
577d33689995c3211cd89cc1425a02be	6	0	0	0	0	0	0	0	0	0	0	0	0
365c449302427862ac81ffb82e7a6d88	1	0	0	6	0	5	0	0	0	0	0	0	0
85bd62bbe9eab323b9fd6ce9cfddac7e	0	10	0	0	0	0	0	0	0	0	0	0	0
30baf6854360595f008f131d3d549f94	1	0	0	3	0	0	0	0	0	0	0	0	0
6021368a3050f4c8a3b655d9615db13d	0	10	0	0	0	0	0	0	0	0	0	0	0
47e9502156d0c2591f77d131ecc382eb	56	0	0	0	0	0	0	0	0	0	0	0	5
94cb44a3637de56c383f4a3a4f3af8db	0	0	0	0	0	9	0	0	0	0	0	0	0
72c69f82b7e84c73ec2853ecfc343923	0	0	0	0	0	0	0	0	0	0	0	0	28
62c5789727e500eafaa65533cf67d490	0	0	20	0	0	0	0	0	0	0	0	0	0
73506eacfaa69dd58a030ec7642cc71e	0	1	10	0	0	0	0	0	0	0	0	9	0
ce9fdf3a76d79330903f305517e0cb57	0	0	0	0	0	0	0	0	0	0	0	10	21
fb3f8f0751312a23b42a1a1d9ecd3941	0	0	0	0	0	17	0	0	0	0	0	0	0
137da5fc3311bbb63caf67f6b3a1bddc	0	0	0	0	0	2	0	0	0	0	0	7	0
25a56b1f59a71f4d71e19130b52a9453	0	0	0	0	0	0	0	47	0	0	0	0	0
e7c2b28428257b001f30838782b58b28	12	4	3	0	1	0	0	0	1	0	0	0	0
0b71e1c07de108f7ef726d27ec97d70e	0	0	0	0	0	0	0	0	0	0	0	64	0
1c10c259ad4c27d5c56dbbaacf1e8a12	4	0	4	0	0	0	0	0	4	0	0	0	0
a65fb3e5b28bccee7b29d8576e19f211	0	26	0	0	0	0	0	0	0	0	0	0	0
b8c2f8b817e8867dfac8701e46f76f65	9	0	0	0	0	0	0	0	0	0	0	0	0
e93b8023fe5e5813783ee3a593f67aa6	19	0	0	3	0	0	0	0	0	0	0	0	0
ae7f7f517a1a18d21c5403130cf21095	0	0	0	0	0	0	0	0	2	0	0	76	0
741ff76acc26643dd5e13b8beb5cfff2	2	0	0	0	0	0	0	1	0	0	0	0	0
b4abc66744c48a9cc245044396e8b13a	0	0	0	0	0	0	4	1943	0	0	0	0	0
820597a2f664d21183332d49e9890da7	1	0	0	0	0	0	0	7	0	0	0	0	0
c7d6a98b80bd624a91e23f250434c5ce	0	1	0	0	0	0	0	0	0	2	0	0	0
e24d520f0608c74217d88fb061645518	25	0	0	0	0	0	0	0	0	0	0	0	0
364c6df47394179ba3fa7c895b732d55	0	0	0	28	0	0	0	0	0	2	0	7	0
d960bb6605db19e948e3cacca6bc992e	0	0	0	0	0	6	0	0	0	0	0	0	0
1752c3464bac772147c7a9046ed6d3ff	0	7	0	0	0	0	0	0	0	0	0	0	0
da06176a65cf12d8c9bf7a9caff6364e	0	3	0	0	0	0	0	3	0	0	0	3	0
7e3ac20300e32609b8d94a1cf5ab5b24	40	0	0	0	0	0	0	0	0	0	0	0	0
99c6a8e3f3dd6e7fd7f2e12ab564ff63	2	1	0	0	0	0	0	0	0	0	0	25	5
c7651337eebef959a2ba2698c1ae5f86	0	0	0	0	0	0	0	0	0	0	0	36	0
3cdb376dfe0b8c7086688b840378ade4	0	0	0	115	0	0	0	0	0	0	0	0	0
4a61293ff763c45b0931f1de93ee9ffd	0	0	0	0	0	0	0	0	0	8	0	183	0
4543061df13366ec348208e8cbc39929	2	0	0	2	0	0	0	0	0	0	0	0	0
9fca3462b2b865217243e13e10da1114	0	0	0	1	0	5	0	0	0	0	0	1188	0
374c940c827f015dfb5eafe89efef420	0	0	0	0	3200	0	0	0	0	0	0	0	0
f929a379db103ccd6a7497f5d7fb266b	0	0	0	0	0	13	0	0	0	0	0	0	0
da331648ff2c07cdbe5e643fe652b737	12	0	0	0	0	0	0	0	0	0	0	0	0
9f21254f15ad4d01fb7fba974047ea7b	0	0	0	0	0	0	0	0	0	0	0	44	3
8be6404e5860f1d60e093f3a803e3386	0	1	65	0	0	0	0	0	1	0	0	0	0
8e7e9a698c76f627746b6483abe2d46d	3	0	3	0	0	0	0	0	0	0	0	0	0
6b69fe46f3a843c49942f47cdfad8323	0	0	0	0	0	0	0	0	0	0	0	0	51
b44115e6c2e1ea67bb3e32fe1631e82f	51	0	0	0	0	0	0	0	0	0	0	0	0
221e60ad8d8f0bc46b129c83c3ceba2b	4	0	0	5	0	0	0	0	0	0	0	0	0
e5fbb9893ba5a6b68b9ab7ae458729eb	3	0	0	0	0	0	0	0	0	3	0	0	0
5716ea802a950d51abedc5400264007c	0	0	0	0	0	0	0	0	1	0	0	0	27
cd68d70771f2980db0b898a7a588d33d	0	19	0	0	0	0	0	0	0	0	10	17	0
55f311c3d90536b6390f46021a90218f	32	0	0	0	0	0	0	0	0	0	0	0	0
de468f4305107969517af322f7289ebd	3	0	0	0	0	0	0	0	0	0	0	0	0
17f4c7ff36b38c2d64b6c2b1ade3dbed	0	0	0	0	0	0	0	0	0	0	0	0	8
143027873f4a92051319c6259d444ee0	0	0	0	2	0	0	0	0	0	0	0	2557	0
7ec5cff4ab9a52ee19df0727093fff59	1	3	0	0	0	0	0	0	0	0	0	18	0
0b31850f451389925f3a0f2e5b53f7c0	0	6	2	0	0	0	0	0	0	0	0	0	0
8a39e2260876fe1a1a70e2dfb2f6b655	7	0	0	0	0	0	0	7	0	0	0	0	0
6b1b3bc4befac90e7d12f44478a9c847	0	0	0	0	0	0	0	0	0	0	0	0	103
b303725c43bbb468e86ecebf3b0669f6	62	0	0	0	0	0	0	21	0	0	7	0	0
69f84b3183dfd358b61f5ac37ffc0ade	0	0	0	0	0	0	0	0	0	0	0	122	0
20d12ca5ead00f4e73c4ba2a00056397	0	4	0	0	0	0	0	0	0	0	0	0	0
78b2d43d704ddfc4a08c06e5793ef119	0	0	0	0	0	23	0	0	0	15	13	77	6
c78a355368c021c87558388bdc82f4d8	3	0	0	0	0	0	0	4	0	0	0	0	0
926f3c5922d2989f07af8ce9248bf58f	0	0	0	3	0	0	0	0	3	0	0	0	0
b3792c49e02d4c7e9d766f4f89dad93f	0	3	0	0	0	0	0	0	0	0	0	0	0
6a078b83f7106e6da61ad3b27e669bd2	0	0	0	0	0	0	0	61	0	0	0	0	0
fdfedc8b31395654a758d15694609500	7	0	0	0	0	0	0	0	0	0	0	0	0
7483518ef14af08021318c6fabb327e1	2	11	3	0	0	1	0	0	3	3	0	0	0
dcb4d5b3d44d581b2b96b6dd841e8824	0	12	8	0	0	24	0	0	0	0	0	43	0
e05f4791933018500c0ac95894662d0b	0	0	124	0	0	0	0	0	0	0	0	0	0
3b03c1be4cb2a9152ffe942e8350ecc7	0	0	0	0	0	0	0	0	0	0	0	0	13
c0ac11c82929b355933abb9caa0b1487	0	3	3	0	0	3	0	0	0	2	5	3	0
7f819e4437b2386854f6f6bb26a79c7b	0	0	10	0	0	0	0	0	0	0	0	0	0
91a0ff4129d2d85ffe9f45dccb0cb9e2	1	2	0	0	0	0	0	0	0	0	0	0	0
876a8b565d10cab6e89843da3f55c929	0	0	0	0	0	0	0	0	0	0	0	0	100
d52643cff4fb0af623e164393f3073f4	0	0	0	0	0	5	0	0	0	0	0	0	0
f374343b8cf5e181e8034e804e68a5db	14	0	0	0	0	0	0	0	0	0	0	0	0
b3c60e4ab376d9f7e3060b00fe609776	0	0	0	0	0	0	0	0	0	15	0	0	5
da624a090bd0602f78e256a343e81598	38	0	0	0	0	0	0	0	0	0	0	0	0
4df0f56ebbd07346ef4517996b9bb98e	0	0	0	0	0	9	0	0	0	0	0	0	0
bbfc37ea2cac554e4d256d7124576b81	0	6	0	0	0	0	0	0	3	0	0	45	0
82f3f01b6de2dbbe4d129685e612c03b	56	0	0	0	0	0	0	0	0	0	0	0	0
8d4968eacbb4c2f0815ddcc35702107d	5	0	0	0	0	0	0	0	0	0	0	0	0
1e5c79de3c4a2910638b2d40290535da	3	0	0	0	0	0	0	2	0	0	0	0	0
0503fc93cb6a897d8f99e21a990fac09	0	0	0	0	0	0	0	2	0	0	0	1	0
4e79d9c736e69caa3e69cd55036eb16f	4	0	12	0	0	0	0	0	2	0	0	0	0
9de2e9bb1bd7715b94deb056e0252915	0	1	2	0	0	0	0	0	0	0	0	0	0
ec21922f33eb2a5b589024c2aab14ffe	6	0	0	0	0	0	0	0	0	0	0	0	0
50d7fac08c40d369a883af1e85fc45b1	177	17	8	3	5	31	0	0	0	39	0	19	63
269c4428fd6fd1e2c8f30a6a8e92ac0c	0	2	0	0	0	0	0	0	0	0	0	0	0
cdddc04823240381f24396e5008dae85	0	0	0	0	0	0	0	0	0	0	0	0	8
f24240617df8dd2b88b3c345a83a834b	0	0	0	0	0	5	0	0	0	0	0	0	0
022e949ea6f019858f0334a717770d66	0	0	0	0	0	56	0	0	0	0	0	9	5
f0acd586f5c1edf83f3dd2574c15fbbb	0	0	0	0	0	0	0	0	0	0	0	2	1
2936acd1559a5c1bb4fe63e699221bc2	0	0	30	0	0	0	0	0	0	0	0	0	0
abf48049b2f235a7ed856ec24ddb7e53	25	0	0	0	0	0	0	0	0	0	0	0	0
4f5ac2b34f0a9dace18c5fd746cad284	0	1	0	4	0	0	0	0	0	0	0	0	0
5f64c224b47338cbf1367561381b2f39	12	1	31	27	0	18	0	3	0	8	40	19	28
3b85087889685c46e7a7554e793b3f0f	0	4	0	2	0	0	0	0	0	0	0	0	0
6c4e7e2710f2c44ae8be69a10b59b6bf	1	0	0	0	0	0	0	13	0	0	0	0	0
71ea3b78f12a1ca8dafefcfbd5d608a5	3	0	5	0	0	0	0	0	0	0	0	0	0
0d8bcbde304fbd10693b2c1e5592a391	0	0	0	0	0	0	0	0	0	6	0	0	0
a5392a64d371dffc1e591b6a1917ec49	3	0	0	0	0	0	0	4	0	0	0	0	0
7cdb04d84adb496ac5294af96297bdfb	0	0	0	0	0	0	0	0	0	0	0	0	5
f7ca6321d12f2aaba81a6ed910d13e28	7	0	0	0	0	0	0	0	0	0	0	0	0
c75ad3ece0db00667b1428b2d5c21435	0	3	0	0	0	0	0	0	0	0	0	3	0
f2dcb9a7847b2d5f1db1cd5e2f67a4b5	0	0	0	0	7	0	0	1	0	0	0	0	0
990ac69f31e14f3ddf1a3d52ffc8273b	23	138	0	0	0	2	0	0	0	0	0	29	33
10e60800b6d34569111d63f3b4fc1820	0	0	0	0	0	35	0	0	0	0	0	504	0
d549f94700405d4337153c9c85c4ae1d	0	0	0	0	0	4	0	0	0	0	0	0	0
70c02872e525068a904cd1b365314611	20	0	0	0	1	0	0	10	0	0	0	0	0
0181d57fa89bc0f7a63031ed771a171e	3	0	0	0	0	1	0	0	0	0	0	0	0
bcf56871c9b286d72098eeaf90b44211	1	0	0	0	0	1	0	0	0	0	0	2	0
45f51330fb3442ff3b5f2dd28f3ece42	0	2	0	0	0	0	0	0	0	0	0	0	0
8a7c759d20daba8aded41d2f60bd59ad	0	2	8	0	0	1	0	0	0	0	0	0	0
2d7297b19192603d033684b23fbe3a49	1	1	0	0	0	0	0	0	0	0	0	0	1
f624cd63b7bef260a02fd39745f0b752	0	0	0	260	0	0	0	0	0	0	0	0	0
60d27b63db852ce0115b2a263a3686d8	0	0	0	0	0	127	0	0	0	0	0	0	0
8b37cea6a803c4995eccd3d8e1dc683c	7431	17	22	0	1	0	0	0	0	0	0	1	0
7769139ab1fdc5962b0cf92150658597	3	3	34	16	9	5	0	0	0	24	0	10	0
66645baeeb6c8441449508fac20a1674	0	0	0	0	0	0	0	0	0	2	4	0	0
a6fe06cddaa6d252976477ee7950f035	0	0	0	0	0	0	0	0	0	0	0	0	193
6ebba7611e9d312755c22792e4d87901	0	0	0	10	0	0	0	0	0	5	0	0	0
a4774b84912e768037aeaa18ea5a64de	0	0	0	0	0	17	0	0	0	0	0	0	3
f5de8d027561798ea9245e7c9353dab9	0	2	0	0	0	0	0	0	0	0	0	57	0
925d9ca37ebcc0ae7da854e79a328068	1	0	0	0	0	0	0	15	0	0	0	0	0
62431fe8c870771d07236c293d49812a	0	0	0	0	0	0	0	0	0	0	0	0	153
3f3482e9fd4c91e61aa50070315cd45b	0	0	0	0	0	9	0	0	0	0	0	20	0
cc035f1f9e175ea05900946af841cccf	0	0	0	0	0	0	0	0	6	0	0	0	0
84b19e48cdb3e8de09caa850177a33e8	15	0	0	0	0	0	0	0	0	0	0	0	0
0d10fd1e8546abb720600a081eff2d7d	0	0	0	0	0	3	0	0	0	0	0	33	0
bee73c1ee60d30f09506ed26d01a88f9	0	0	0	0	0	0	0	0	196	0	0	0	0
0503e9b111e4ff893f4697a06d0f13b0	0	42	0	0	0	0	0	0	0	7	0	0	0
3c67b841d104eb2e76fb108f63f59dfb	10	0	0	0	0	0	0	70	0	0	0	0	0
118d92b651fc84b95cdbb16e4c6e5306	0	7	134	0	0	27	86	0	0	0	0	61	0
8304405fad60ab82081d0feb4ec4183e	0	0	0	0	86	0	0	0	0	0	0	0	0
2ee69533624647224639fb51f2763d3a	0	0	30	0	0	0	0	0	0	0	0	0	0
b1849cbb5a8c6b47b329a5c1e9661fb9	0	3	0	0	0	0	0	1	0	0	0	0	0
2ec2f85885e72892cc986bda3ad4c584	0	0	0	0	0	1	0	2	0	0	0	0	0
96413ee1b3d40cc6b8caf505a910bded	0	0	0	0	0	0	0	0	0	2	0	0	5
1bc5bc458aa5619de42cd082a484e49e	8	0	0	0	0	0	0	0	0	0	0	0	0
dc0cfcf0c9860d7ad76be1f382b6cb2f	0	0	0	187	0	0	0	0	0	1	6	0	0
84568e26bf48c1efeb8d8cb3828581c8	0	0	14	0	0	0	0	0	0	0	0	0	0
f10a3fc606a8b6da68a813e7729c178b	0	18	0	0	0	0	0	0	0	0	0	0	0
6826bcb9373c07cb0aa978d13dc5902e	0	0	0	0	10	0	0	2	0	0	5	0	0
4b536a02c6d19409448f8ca19298a798	3	8	0	0	0	0	0	0	0	0	0	0	0
e08feca25b46838d8914e33cc89288fc	2	2	0	0	0	0	0	0	7	0	0	0	0
917168fe091509bc0e2210e5b8a48c0a	0	0	0	0	0	0	0	0	0	0	0	0	18
117c80e7c7a76f011affe0a66fbaed9f	0	0	0	0	0	58	0	0	0	0	0	28	2
d15a720c0cf8656079ab4cd0247641ec	0	1	0	0	0	0	0	0	0	0	0	43	0
03bad3eb9facfcc1439bdc30e2a2db1b	0	0	0	0	2	0	0	0	0	0	0	1	0
f72ebfb056fe859b48f8c384a7014fa1	0	0	0	0	0	0	0	0	0	0	0	0	7
35bb84a8465650d8c702dc690578c6d2	0	1	0	0	0	0	0	0	0	0	0	15	0
a08528cb1d130d114d29653e0307639e	0	0	0	0	0	3	0	0	0	0	0	3	0
8a4ab78e2de5eb0e4318bea814a2a59f	2	0	0	0	0	0	0	0	0	0	0	0	0
e6b49316683e9936d0516dbe85641243	1	2	0	0	0	0	0	2	0	0	0	0	0
3e46a275b60095b267b6733b627a3d01	7	20	0	34	0	0	0	3	0	0	0	70	0
bc4a973aa19257e5a152176d223f0aef	0	7	0	0	0	0	0	0	0	0	0	0	0
946ccc886929f39b9e33650ee58241eb	0	0	0	0	0	0	0	0	0	0	0	8	0
53915a1e5106b6f538ecede05c05a787	10	0	0	0	0	0	0	0	0	0	0	0	0
df650e828a002c2a1ca9846519413e72	0	0	0	0	0	0	0	0	0	0	0	94	0
290b5f58187ac5df40659c4775f2dbb7	2	0	0	0	0	0	0	0	0	0	0	0	0
85066361f62e8f28f053ba38827aad90	0	0	0	0	0	0	0	0	0	0	0	18	0
196a54e6d9898107572881ad84c36ef3	0	1	10	0	0	0	0	0	4	0	0	0	0
dfe627281840d3b2dc20c12e338aad42	4	2	0	0	0	0	0	0	0	13	0	0	0
9a834caab913433e1a7ab613fd9a94df	0	0	0	0	0	3	0	0	1	0	0	0	0
c6d2f090874c432e3fb3859a823c2a3e	4	0	0	0	0	0	0	0	0	0	0	0	0
f98388dea3626e4e26f94a0142309394	4	0	0	0	0	0	0	0	0	0	0	0	0
42d7782eb6fd936cdc33b87516b6a150	0	0	3	0	0	0	0	0	4	0	0	0	0
27fd45fa5227b72f56761a48678ef53e	3	0	3	0	0	0	0	0	1	0	0	0	0
247e63147e33e8de979a993457dac7d0	2	0	0	0	0	0	0	0	0	0	0	0	0
a50b8aa623b046c78eae6ca6b8f7e8aa	0	0	89	0	0	0	0	0	8	0	0	0	0
b893f3bacf100f23f03f3afc4660ed6e	0	0	0	0	0	0	0	0	0	6	0	11	0
1bc5fccd0608a2777f9265a15dbd8b65	7	0	0	0	0	0	0	0	0	0	0	0	0
78507c5ab26737a4f28b0520c3e6108f	0	57	0	0	0	0	0	0	0	0	0	9	0
6c0d78650c9a25c14efe31a6d6d336fe	0	0	0	2	0	0	0	0	0	0	0	9011	0
98022aa7ece143247c804d5fc98ccda1	2	0	0	0	0	0	0	0	0	0	0	0	19
7d53ddf27d2e3ac4b1657eb3ea65e8de	1	10	6	0	0	0	0	0	4	2	0	0	0
df6aeabd721596e727120d219db3a10b	1	0	0	0	0	0	0	4	0	0	0	0	0
bcd3c7035260654b62183049142b66a8	0	1	3	0	0	0	0	2	0	0	0	0	0
94ce2214f02a963c1e8299feac73718f	12	1	0	0	0	0	0	0	0	0	0	0	0
82ee813c4098d16d457ad9ba7ebf7ad1	0	0	0	0	0	2	0	6	0	0	0	13	0
f2fac6c18c3de47dd4bb6341be94422d	5	0	4	0	0	0	0	0	0	0	0	0	0
bea0ef8056c56dc525cd401c52a1650c	1	4	0	0	0	0	0	0	0	0	0	0	0
155866f18f19783e29aa8c65cfcf6321	1	0	0	0	3	0	0	0	2	0	0	0	2
996dce3fcc1164ce4c4e532f9eff9b6a	10	2	0	0	0	0	0	0	0	5	12	0	0
11411ac04c4c50e6eb9f83e8e8771bc7	0	2	3	0	0	0	0	0	0	0	0	0	0
d56a0ffa3d5e2ddf7945a4dcc4aef7b1	0	1	0	0	0	0	0	0	0	0	0	7	0
d1fac6e77d87a5cb545d479a469a9499	0	0	10	36	20416	2	2	0	0	0	0	0	0
abc5069122d4836c055e2c4d4a0be894	0	3	0	0	0	0	0	0	0	0	0	0	0
d22d282f086c29848c66043f7c73994e	189	0	0	0	0	0	0	0	0	0	0	0	0
bc99835fb8d58ed95db6f24f226b4736	0	0	0	0	0	3	0	0	0	0	0	6	0
0248733508154c366f51b87637120c20	14	6	13	0	5	0	1	3	13	0	0	0	0
287992e915ca4293e4506fca394b3ba5	42	0	0	0	0	0	0	0	0	0	0	0	0
240031afe9039bae009eba348b63c5c3	0	0	0	0	67	0	0	0	0	0	0	0	0
4b075824043be4871d6dbb47dcfb6655	5	2	0	0	0	0	0	0	0	0	0	0	0
8e7a854bc625948b8c37462059f89bb2	0	0	5	0	0	0	0	0	6	0	0	0	0
707d62277401e629e54485a979ba472d	0	10	0	0	0	0	0	0	0	0	0	12	0
f0ff5bd619f66b7c29cebc2802b2a58e	8	0	0	0	0	0	0	0	0	0	0	0	0
cbdeac4d3db32c3787ed604f6e6bfc47	0	3	0	0	0	0	0	0	0	0	0	0	0
e6ad37fc1d6454143d60a56e0d2cacd6	15	0	0	0	0	0	0	0	0	0	0	0	0
0ddce1c249c8f1f991bb82425940a856	0	0	0	28	0	0	0	0	12	0	0	0	0
af40bb8288575a16dbe8423361f5a13e	3	0	0	0	0	0	0	3	0	0	0	0	0
23483297438d2d8b5c1f35eed856c314	0	0	26	0	0	0	0	0	1	0	0	0	0
6cf8d806041d4f248502eb6f36b21d3f	3	0	0	0	0	0	0	2	0	0	0	0	0
c7fab3464d7b133e8fbf8137ac334df6	0	0	2	0	0	0	0	0	9	0	0	0	0
09ba58de470317172663dd2036b35f8e	0	0	0	0	0	0	0	0	0	0	0	311	0
2503be3f3c538403e48a190797ba630f	0	0	0	0	0	23	0	0	0	0	0	0	9
f0c9541170a4aaa30180922834aa7370	5	0	0	0	0	0	0	0	0	0	0	0	0
8a22f8d39c436f1cef7429cd31ad1d92	0	0	369	0	0	0	0	0	0	0	0	0	0
9f66d3f722c11bc952435933d56970be	0	0	0	0	0	0	0	0	1217	0	0	0	0
143a63a4421c9c00503a9f6dcbd64130	0	3	0	0	0	0	0	0	0	0	0	0	0
ee0717c8ebca7e3e747ed6be1b3aa3e8	1	4	0	0	0	0	0	0	0	0	0	1	0
